MrotInHour,Salary,Class
6,23907,1
5,14616,1
12,6247,0
2,2847,0
5,14091,1
13,20243,1
7,15302,1
9,17413,1
14,21134,1
14,12365,0
4,3249,0
2,11154,1
11,23419,1
2,5272,1
11,4397,0
6,5943,0
5,24925,1
10,10379,0
5,17977,1
5,5422,0
3,15258,1
7,17935,1
6,17180,1
6,6867,0
14,22060,1
10,2688,0
12,13965,0
11,15113,0
13,10544,0
11,9402,0
8,16307,1
8,5452,0
13,20137,1
13,21321,1
11,16027,1
14,4597,0
2,1928,0
3,4700,1
3,13928,1
5,11145,1
6,20420,1
2,11182,1
7,16274,1
13,15155,0
12,24457,1
10,3865,0
12,12846,0
6,23982,1
11,22860,1
9,21643,1
7,7648,0
10,21667,1
13,728,0
8,21724,1
12,6104,0
9,15192,1
6,6240,0
14,6435,0
4,21549,1
6,9302,1
14,10426,0
9,14456,1
14,12629,0
4,17688,1
8,14875,1
14,4179,0
5,4180,0
13,543,0
14,13331,0
5,12453,1
2,17446,1
2,17510,1
10,535,0
10,1643,0
7,16897,1
8,18281,1
7,5172,0
2,17653,1
4,4735,0
14,15377,0
3,4156,0
8,23525,1
11,3637,0
9,10451,0
10,4369,0
6,17612,1
2,2290,0
9,20843,1
13,12909,0
14,14389,0
14,2268,0
7,18840,1
10,13094,0
12,20059,1
10,11519,0
8,18954,1
6,19187,1
6,6563,0
4,15798,1
8,491,0
2,15030,1
10,1468,0
8,9787,0
7,12806,1
6,22446,1
11,15535,0
13,987,0
13,11740,0
7,23760,1
2,6202,1
5,24157,1
13,10735,0
12,7005,0
7,16823,1
3,3527,0
8,1327,0
3,3121,0
10,2644,0
10,10266,0
14,2188,0
4,9391,1
9,4344,0
6,6563,0
11,9480,0
10,1246,0
11,5180,0
11,18168,1
11,12172,0
8,22116,1
2,8480,1
10,20373,1
12,13884,0
10,17042,1
3,1976,0
9,1793,0
11,24658,1
11,21642,1
10,11256,0
12,17555,1
11,4501,0
6,20052,1
9,12326,0
5,10453,1
5,14411,1
10,12206,0
8,5853,0
12,16529,0
8,10543,0
4,17697,1
8,8409,0
12,23400,1
3,11249,1
2,15785,1
9,4532,0
8,4274,0
2,3222,1
11,19657,1
11,5660,0
6,11884,1
12,24822,1
9,2371,0
2,8581,1
5,4589,0
7,20735,1
4,14236,1
12,13997,0
3,5868,1
14,22613,1
7,10520,1
4,21189,1
2,8094,1
11,7209,0
9,9253,0
3,13741,1
2,21139,1
14,8299,0
10,5524,0
5,21398,1
12,12170,0
12,19626,1
5,8989,1
5,4235,0
11,966,0
13,10549,0
2,13454,1
11,18326,1
12,13385,0
7,21990,1
10,8783,0
7,13552,1
14,24884,1
2,11584,1
10,3591,0
10,1930,0
8,17821,1
9,11914,0
7,13141,1
5,23075,1
9,12688,0
11,16416,1
14,1131,0
14,1493,0
4,19552,1
5,23947,1
10,3837,0
11,5123,0
2,18961,1
8,1973,0
10,1052,0
10,20719,1
7,18616,1
8,1092,0
5,16049,1
7,11653,1
11,11084,0
14,20656,1
5,14103,1
3,8379,1
6,12262,1
11,22464,1
12,12863,0
5,4001,0
2,7686,1
10,15777,1
13,16074,0
12,17623,1
14,15578,0
13,3092,0
8,12758,1
9,24016,1
5,14397,1
8,5530,0
11,12527,0
9,11377,0
3,13035,1
10,4319,0
11,17797,1
6,22614,1
11,11954,0
14,15007,0
10,11250,0
12,21891,1
8,24683,1
6,24019,1
8,22541,1
12,11054,0
11,4673,0
2,10148,1
3,5130,1
13,21006,1
4,4090,0
4,1305,0
6,6078,0
10,21080,1
10,3335,0
9,20927,1
8,6791,0
5,19225,1
10,24507,1
7,11104,1
14,14675,0
13,5624,0
9,1056,0
9,22180,1
7,14480,1
6,13437,1
5,19918,1
5,20413,1
10,24092,1
11,24994,1
11,1138,0
9,12001,0
10,16715,1
3,24251,1
12,22165,1
5,852,0
4,636,0
8,14424,1
10,970,0
14,20098,0
5,8520,1
12,24840,1
4,9816,1
9,19674,1
8,13043,1
10,6658,0
9,2753,0
9,16888,1
13,5957,0
2,11168,1
11,17431,1
11,24328,1
13,20983,1
13,15235,0
7,19958,1
12,13884,0
9,5082,0
7,15751,1
2,2012,0
2,24500,1
8,5619,0
11,21859,1
4,14026,1
7,9532,0
14,15121,0
14,16240,0
5,10662,1
8,7817,0
3,3762,0
12,1678,0
7,24042,1
2,7257,1
6,14565,1
13,16514,0
8,22222,1
12,4702,0
2,6708,1
6,17240,1
4,23282,1
10,23454,1
11,6021,0
7,17447,1
7,9202,0
3,9899,1
10,4636,0
12,17787,1
2,14445,1
5,8979,1
6,6800,0
13,4340,0
2,16493,1
6,2301,0
11,1923,0
6,15060,1
14,24267,1
2,2132,0
8,13446,1
9,916,0
9,24801,1
13,7665,0
10,13934,0
13,13363,0
8,15727,1
12,19017,1
13,17329,0
14,3119,0
8,10255,0
10,9986,0
6,6260,0
6,11700,1
3,12947,1
2,20415,1
6,22498,1
8,15718,1
6,17773,1
12,7006,0
7,20142,1
13,3363,0
14,3522,0
7,8067,0
7,3382,0
14,22313,1
2,11020,1
10,16882,1
2,5840,1
13,16358,0
2,23758,1
8,20482,1
10,15453,1
10,7569,0
12,19585,1
14,23437,1
7,23807,1
3,15400,1
12,21958,1
10,5951,0
9,3668,0
14,13390,0
7,20146,1
2,19812,1
13,23994,1
5,3330,0
5,17221,1
12,19874,1
10,11980,0
6,23631,1
5,18073,1
7,8192,0
11,13592,0
2,24512,1
2,21181,1
10,6091,0
5,21777,1
9,19802,1
9,15282,1
4,4120,0
14,11520,0
3,7491,1
10,10940,0
10,23618,1
2,6405,1
11,15790,0
13,5272,0
5,18145,1
5,5757,0
9,19871,1
4,5437,0
10,19497,1
12,20730,1
7,7680,0
5,1065,0
5,2086,0
14,1468,0
10,12046,0
8,15980,1
9,19985,1
11,21940,1
10,3502,0
2,7522,1
6,8176,0
12,13431,0
3,21980,1
9,7929,0
3,7271,1
14,15702,0
4,14562,1
14,1161,0
4,6635,1
7,15894,1
9,18600,1
11,8363,0
10,18832,1
14,622,0
2,17076,1
6,9478,1
11,3758,0
4,10927,1
12,16927,0
14,9247,0
13,23451,1
14,16143,0
2,22227,1
6,7618,0
12,15503,0
13,11737,0
5,11412,1
8,14515,1
14,617,0
8,3938,0
7,15248,1
3,8096,1
8,24926,1
7,18031,1
8,16110,1
12,8808,0
4,5880,1
6,22442,1
14,15963,0
5,1704,0
4,11613,1
6,10835,1
7,14818,1
10,13788,0
7,525,0
4,16804,1
3,18554,1
10,13127,0
10,10348,0
6,3749,0
2,8762,1
14,14942,0
10,18409,1
5,10602,1
12,15902,0
3,16506,1
8,24008,1
9,3239,0
12,16541,0
12,17550,1
3,20319,1
13,16155,0
10,1426,0
12,14597,0
9,12198,0
2,18569,1
5,21174,1
2,19726,1
12,2153,0
12,3121,0
11,12677,0
11,9687,0
5,21460,1
10,20942,1
11,13943,0
6,20621,1
6,397,0
3,2488,0
9,21135,1
2,1785,0
2,22727,1
14,3054,0
13,4040,0
4,10750,1
12,23994,1
8,4369,0
4,21691,1
12,3670,0
7,12043,1
2,19853,1
6,24696,1
9,4213,0
7,10561,1
14,20928,1
7,15425,1
5,21527,1
13,21471,1
11,16434,1
14,19140,0
8,17937,1
12,4705,0
9,14816,1
10,2379,0
13,3141,0
6,13794,1
13,651,0
13,19748,1
7,8604,0
4,6219,1
7,7931,0
10,8984,0
10,8136,0
13,3248,0
5,5807,0
10,8651,0
4,7220,1
8,11828,1
7,21174,1
9,13978,1
12,13676,0
6,18238,1
2,17649,1
11,4142,0
6,23781,1
14,19362,0
9,22166,1
14,4619,0
3,15149,1
3,12664,1
4,12772,1
12,972,0
4,7315,1
2,8905,1
10,15124,1
9,6525,0
3,22520,1
13,4692,0
3,22279,1
4,5886,1
12,9413,0
10,19365,1
3,19215,1
7,2932,0
11,20518,1
3,20606,1
7,2828,0
14,7404,0
9,13426,1
11,24471,1
10,21645,1
2,683,0
6,19391,1
12,6328,0
14,20552,1
7,4505,0
2,1714,0
8,8445,0
8,23234,1
5,14272,1
11,649,0
13,12760,0
11,9550,0
6,1529,0
2,6731,1
8,20931,1
14,21010,1
3,2621,0
8,9763,0
12,20934,1
5,8716,1
2,16883,1
7,19035,1
14,10579,0
2,21756,1
5,5198,0
8,18673,1
5,8031,1
11,9378,0
9,17136,1
3,21069,1
4,21164,1
7,19114,1
14,19551,0
10,10083,0
13,10857,0
2,24250,1
5,6676,0
2,8325,1
5,16892,1
12,20310,1
7,4178,0
3,22068,1
11,5822,0
4,12066,1
10,1591,0
2,14973,1
9,17853,1
4,21168,1
8,394,0
3,9054,1
2,14893,1
14,13091,0
12,4913,0
2,4890,1
7,1863,0
8,6032,0
13,1260,0
10,5229,0
7,21453,1
14,21165,1
14,5679,0
11,1468,0
13,20128,1
13,1464,0
4,19157,1
10,16447,1
6,14732,1
2,5085,1
5,3518,0
8,3943,0
2,15379,1
7,9866,0
8,13349,1
14,10154,0
4,7009,1
6,404,0
3,3641,0
3,23237,1
12,11447,0
9,23076,1
14,15547,0
7,8983,0
14,10304,0
9,12734,0
13,19995,1
3,17306,1
4,22079,1
8,15747,1
5,15424,1
11,24867,1
12,19519,1
10,14699,1
12,24402,1
6,10032,1
11,14834,0
14,6742,0
8,6190,0
13,4711,0
6,7940,0
4,12639,1
12,9152,0
8,13109,1
14,20022,0
3,4837,1
7,19399,1
14,8713,0
5,23612,1
3,21648,1
13,3896,0
4,23370,1
7,16573,1
14,23623,1
13,13197,0
14,22985,1
9,9516,0
5,8249,1
8,13059,1
10,7440,0
6,14783,1
13,14301,0
11,23001,1
9,19987,1
9,5890,0
7,17205,1
3,10390,1
3,3433,0
3,15259,1
14,13825,0
2,23934,1
12,18112,1
6,17780,1
6,20786,1
4,18500,1
14,12738,0
12,14824,0
11,403,0
12,13953,0
3,8628,1
10,2371,0
6,4376,0
6,23007,1
10,7196,0
9,350,0
4,16343,1
13,22159,1
13,1816,0
2,21773,1
9,883,0
14,23072,1
9,11724,0
3,5519,1
9,6966,0
6,2923,0
10,14788,1
9,20155,1
7,23275,1
2,8997,1
6,15641,1
13,1336,0
3,9043,1
6,21520,1
12,24366,1
8,16729,1
6,17286,1
5,17921,1
13,22054,1
9,23981,1
7,2159,0
12,8360,0
5,15068,1
7,13949,1
7,10521,1
2,2591,0
10,510,0
10,3219,0
10,17397,1
9,23156,1
3,10815,1
7,12771,1
7,9712,0
13,20304,1
9,1254,0
8,15662,1
12,23638,1
5,396,0
9,9278,0
9,19108,1
9,22433,1
10,22824,1
11,23773,1
11,5063,0
3,22847,1
13,13723,0
2,10170,1
11,8695,0
10,1556,0
14,7624,0
13,10448,0
6,22079,1
4,6021,1
10,24210,1
8,5354,0
11,23334,1
6,9068,1
6,8888,1
11,3887,0
6,22264,1
8,8863,0
6,11001,1
8,20895,1
4,16900,1
5,6537,0
7,9109,0
14,17721,0
7,13946,1
2,13598,1
14,12846,0
12,13464,0
9,16961,1
11,21473,1
14,22892,1
5,15848,1
9,11712,0
2,18887,1
2,9121,1
13,2899,0
6,2397,0
7,4723,0
6,2756,0
4,3831,0
13,4606,0
6,21848,1
11,10586,0
14,1786,0
4,16163,1
14,14141,0
10,6659,0
11,8275,0
9,5433,0
10,18170,1
9,11233,0
6,848,0
11,12865,0
11,14167,0
3,9828,1
5,11710,1
3,5169,1
3,21046,1
7,3744,0
7,18179,1
10,1303,0
7,1363,0
8,23076,1
9,19599,1
11,14914,0
8,6924,0
11,15869,1
6,4963,0
7,7370,0
8,5996,0
8,2935,0
12,23874,1
3,18124,1
8,18234,1
14,5690,0
10,4358,0
10,21036,1
13,19404,1
6,24756,1
9,2824,0
11,8723,0
8,21778,1
10,15615,1
10,18622,1
11,6522,0
9,23389,1
12,9852,0
6,16472,1
13,7179,0
12,9556,0
13,21316,1
10,24413,1
2,10163,1
12,5859,0
13,6911,0
6,17493,1
3,18343,1
2,1281,0
5,24942,1
3,17443,1
14,7639,0
12,1759,0
7,3170,0
12,21155,1
2,13054,1
7,15885,1
7,19659,1
6,8852,1
7,10811,1
14,10285,0
5,4563,0
5,2430,0
10,13134,0
12,3832,0
6,24370,1
12,9606,0
3,21910,1
13,10730,0
12,18330,1
13,17987,0
7,7901,0
13,3073,0
2,15078,1
13,20103,1
3,2940,0
6,4405,0
10,13986,0
7,15067,1
12,21050,1
8,17218,1
12,21807,1
3,19711,1
6,24962,1
11,18952,1
7,11400,1
13,18098,0
14,8737,0
6,1091,0
13,10265,0
7,6301,0
10,20322,1
6,14741,1
3,22501,1
6,4063,0
12,4938,0
5,571,0
7,3434,0
12,5860,0
4,4841,0
4,1948,0
5,13327,1
10,20033,1
5,15298,1
9,2829,0
7,13569,1
11,16871,1
8,10333,0
12,17241,0
2,5543,1
5,8131,1
7,13868,1
11,23915,1
6,19412,1
3,19336,1
3,5929,1
8,19444,1
8,12338,1
9,6663,0
9,11590,0
11,12021,0
3,18862,1
12,18774,1
6,14334,1
7,19170,1
12,9819,0
8,13692,1
9,24873,1
3,11846,1
5,24304,1
4,16026,1
9,23808,1
6,4179,0
13,10625,0
9,23081,1
6,12331,1
5,13154,1
4,11499,1
7,17833,1
9,7564,0
11,14793,0
5,2100,0
14,3387,0
12,7683,0
10,1166,0
9,10571,0
13,23178,1
8,22121,1
13,10028,0
10,10597,0
11,8277,0
9,8469,0
2,3765,1
7,6225,0
12,5939,0
7,18302,1
9,7115,0
14,17568,0
3,21514,1
3,9323,1
9,13297,1
5,15622,1
12,19964,1
11,5736,0
9,16001,1
2,9393,1
9,23915,1
13,19299,1
5,3052,0
9,11391,0
4,20080,1
10,9410,0
8,5669,0
3,1885,0
2,11469,1
9,3887,0
9,9627,0
5,808,0
11,22360,1
12,6546,0
13,15366,0
5,19642,1
12,22568,1
2,23889,1
10,8598,0
13,18391,0
4,20041,1
12,8198,0
11,17636,1
6,17993,1
12,326,0
10,24996,1
12,4442,0
14,3752,0
6,2521,0
4,21341,1
13,22629,1
3,2785,0
14,22514,1
13,18991,1
14,1383,0
4,13529,1
13,9672,0
8,2807,0
3,17173,1
9,15958,1
14,24128,1
3,6781,1
10,19015,1
13,1941,0
6,8736,1
2,15747,1
4,18131,1
14,10182,0
7,4385,0
8,21842,1
5,925,0
8,8429,0
4,4487,0
11,4036,0
5,11642,1
13,10114,0
7,24338,1
11,3863,0
6,7456,0
2,785,0
2,703,0
7,19090,1
5,17643,1
4,6829,1
10,13602,0
6,8660,1
3,20991,1
5,10315,1
3,20871,1
11,22413,1
10,808,0
2,14717,1
6,20951,1
6,9041,1
11,16367,1
12,23801,1
4,16771,1
3,18643,1
14,8746,0
4,9731,1
2,17808,1
3,9721,1
14,10748,0
11,17010,1
8,23284,1
14,8888,0
12,9129,0
12,7309,0
10,6521,0
12,613,0
10,7474,0
4,23289,1
13,8286,0
3,23112,1
5,4025,0
14,20216,1
4,1359,0
9,16114,1
5,8161,1
9,16066,1
2,10374,1
8,3936,0
14,14051,0
10,536,0
2,23350,1
2,17510,1
7,14133,1
7,1401,0
11,13945,0
11,17326,1
5,4734,0
12,1198,0
7,2167,0
7,363,0
14,7070,0
9,20704,1
7,5937,0
13,24050,1
4,15399,1
5,17949,1
14,8619,0
6,7853,0
2,18451,1
9,9023,0
12,6475,0
5,9798,1
4,20571,1
5,23409,1
2,16020,1
10,13710,0
7,2983,0
4,9903,1
8,12991,1
6,11813,1
9,4999,0
6,11322,1
14,21593,1
6,22701,1
14,1740,0
6,17402,1
10,13184,0
5,13364,1
12,20100,1
7,4538,0
11,5770,0
10,23115,1
6,18066,1
9,3547,0
11,20099,1
2,24716,1
2,19194,1
9,1678,0
3,22296,1
5,2415,0
7,12842,1
4,15174,1
14,24867,1
10,2409,0
9,6505,0
3,5403,1
6,24944,1
4,23004,1
3,24215,1
4,2019,0
10,24782,1
9,11759,0
6,7027,0
5,19596,1
3,20671,1
7,18730,1
14,7643,0
11,17359,1
13,8105,0
12,19468,1
11,22849,1
14,21750,1
3,2962,0
3,19794,1
5,4571,0
4,8117,1
6,4768,0
11,8973,0
6,18418,1
2,480,0
14,16562,0
6,4686,0
4,20320,1
6,16154,1
2,3107,1
10,15561,1
14,717,0
8,14991,1
9,1941,0
11,1453,0
10,20517,1
8,16378,1
10,2260,0
14,9685,0
10,17497,1
11,11086,0
6,832,0
7,8199,0
14,18730,0
14,1615,0
14,8923,0
11,16672,1
12,23357,1
2,20671,1
6,13668,1
10,24113,1
3,5281,1
3,2795,0
7,22986,1
4,9877,1
5,4708,0
11,16966,1
12,4641,0
5,8220,1
10,13918,0
6,23352,1
6,10210,1
8,10893,0
9,9452,0
3,8792,1
13,21233,1
7,20065,1
8,9324,0
9,9303,0
12,14798,0
7,10592,1
14,18521,0
4,24778,1
10,16144,1
10,2157,0
2,9721,1
5,5292,0
5,6225,0
11,9027,0
13,1838,0
14,12186,0
8,4487,0
5,3990,0
4,16272,1
8,1964,0
7,17070,1
11,2669,0
7,16057,1
8,6670,0
7,4202,0
6,23334,1
12,19956,1
4,5025,0
12,4260,0
3,2089,0
12,7344,0
5,21799,1
2,23276,1
13,1920,0
9,9862,0
13,22545,1
7,23614,1
10,16265,1
9,22860,1
2,15355,1
2,844,0
11,5565,0
10,6655,0
7,21521,1
4,20706,1
14,23066,1
12,9352,0
8,5006,0
6,16938,1
14,21707,1
8,1200,0
10,22828,1
8,24522,1
4,16891,1
11,1202,0
13,3617,0
7,1350,0
14,12538,0
3,7832,1
9,5355,0
6,3667,0
2,6011,1
6,6109,0
14,20739,1
13,17009,0
9,21652,1
7,24186,1
8,2506,0
3,22908,1
8,24834,1
13,17538,0
6,10709,1
12,12896,0
3,10896,1
11,17372,1
14,4052,0
14,9895,0
5,3646,0
9,15538,1
12,21505,1
9,8343,0
5,4250,0
14,2881,0
11,20021,1
7,18948,1
5,10948,1
6,1386,0
8,6137,0
3,2558,0
14,5387,0
11,17980,1
7,11964,1
8,5377,0
14,8269,0
8,20513,1
3,17390,1
14,828,0
7,13050,1
4,9388,1
8,13334,1
5,16612,1
2,4901,1
11,19442,1
7,22758,1
14,8023,0
7,14754,1
4,2397,0
12,2898,0
6,21456,1
10,11408,0
7,21084,1
10,18462,1
9,24772,1
7,6431,0
14,19081,0
6,3037,0
13,15092,0
9,20373,1
6,6337,0
12,5289,0
3,22654,1
4,12132,1
2,19473,1
14,14839,0
5,6831,0
13,12956,0
3,415,0
4,19130,1
10,16348,1
13,12732,0
7,2774,0
13,8692,0
10,9297,0
11,14163,0
6,10085,1
3,13497,1
8,17876,1
2,3326,1
8,7658,0
12,24573,1
12,6180,0
8,9009,0
6,2318,0
3,22282,1
2,11879,1
4,5719,0
5,7915,1
10,17261,1
7,16137,1
8,12916,1
7,20075,1
4,344,0
4,23531,1
9,3034,0
10,10901,0
11,7524,0
6,18844,1
6,8459,0
7,6343,0
5,829,0
5,7916,1
8,17486,1
13,1047,0
7,24270,1
11,6419,0
9,6596,0
6,6634,0
14,23694,1
12,11431,0
7,11764,1
6,726,0
3,9026,1
6,4607,0
9,13282,1
2,17257,1
2,22864,1
3,23234,1
10,18419,1
8,8192,0
3,18806,1
2,14798,1
4,17479,1
12,19357,1
13,9493,0
4,6953,1
8,18454,1
6,13096,1
8,22682,1
8,19794,1
5,2349,0
2,13274,1
11,19105,1
4,21772,1
5,14772,1
6,16022,1
8,11445,0
3,23356,1
6,4969,0
6,7862,0
11,8732,0
5,19078,1
7,22889,1
13,2160,0
12,15720,0
3,18147,1
8,9599,0
6,14183,1
5,7777,1
5,16505,1
2,3995,1
9,11226,0
3,23841,1
2,7810,1
11,8114,0
11,11127,0
8,14458,1
11,21972,1
4,13748,1
7,9719,0
6,4741,0
10,11163,0
8,7116,0
2,1811,0
7,20218,1
2,19685,1
7,19117,1
3,9517,1
11,13262,0
10,22055,1
3,24692,1
12,15720,0
14,8374,0
11,11686,0
11,18155,1
4,1186,0
8,14109,1
6,18683,1
13,3464,0
5,23633,1
9,6286,0
14,8425,0
4,13018,1
12,9002,0
4,22226,1
5,21622,1
12,15002,0
13,9893,0
9,2062,0
5,10205,1
9,2585,0
5,17722,1
9,13658,1
2,10768,1
9,11085,0
4,3386,0
12,12760,0
8,9098,0
7,4376,0
7,6276,0
3,4825,1
13,18664,0
7,16691,1
12,4177,0
6,12070,1
12,7035,0
10,11871,0
11,1096,0
12,3446,0
13,20220,1
5,20898,1
6,12153,1
8,3951,0
14,8238,0
5,17520,1
5,15612,1
2,16364,1
13,3603,0
6,3507,0
8,22351,1
2,8485,1
3,6191,1
3,23078,1
4,16731,1
4,6417,1
12,5373,0
4,1228,0
8,2926,0
14,13112,0
7,15487,1
5,4366,0
9,2802,0
5,12002,1
8,8148,0
7,7415,0
2,24643,1
12,3984,0
13,24015,1
5,23334,1
4,20311,1
2,4760,1
14,2823,0
12,12860,0
8,1988,0
2,18840,1
10,6868,0
7,11287,1
11,12542,0
7,24183,1
8,9574,0
13,24650,1
9,17745,1
12,1223,0
3,4661,1
9,7576,0
4,18151,1
9,18604,1
11,19404,1
4,19671,1
6,17229,1
7,23785,1
12,22392,1
4,22786,1
4,13586,1
11,2719,0
4,9823,1
7,983,0
10,23741,1
9,11640,0
14,2992,0
10,3631,0
4,5105,0
6,22651,1
10,17789,1
3,1143,0
11,15409,0
7,8144,0
12,19858,1
4,17710,1
14,12002,0
10,20195,1
8,22978,1
11,22023,1
5,918,0
10,13438,0
6,4381,0
9,10231,0
4,10464,1
8,3139,0
7,16749,1
12,9198,0
2,10024,1
12,4461,0
14,23714,1
5,21129,1
3,9503,1
6,16249,1
10,2121,0
3,14598,1
9,20687,1
10,10226,0
4,18003,1
14,10807,0
4,24991,1
6,11951,1
4,3768,0
13,7533,0
11,14343,0
7,22425,1
8,17917,1
10,4625,0
4,16463,1
6,21817,1
5,22066,1
10,9273,0
13,8925,0
8,9424,0
7,18162,1
7,21706,1
8,14515,1
6,22228,1
4,4535,0
6,18495,1
13,15878,0
12,16114,0
9,24799,1
6,1960,0
5,2982,0
14,21978,1
2,21584,1
3,5634,1
3,11537,1
4,2380,0
4,24524,1
3,19291,1
11,7718,0
13,18954,1
12,6862,0
7,6979,0
8,18904,1
12,10360,0
4,6323,1
11,22778,1
8,8790,0
6,6218,0
11,8011,0
3,8140,1
4,10748,1
4,13371,1
9,18451,1
2,7605,1
7,4893,0
12,15712,0
12,6138,0
10,24309,1
5,21858,1
9,14409,1
8,24794,1
4,8975,1
13,24106,1
3,18180,1
3,15460,1
10,10265,0
2,1059,0
9,5848,0
8,10861,0
8,2305,0
4,3989,0
9,10078,0
5,10788,1
8,24751,1
5,17584,1
7,21452,1
3,10333,1
13,14602,0
5,329,0
9,14540,1
10,22714,1
2,19997,1
6,9321,1
14,12528,0
5,23157,1
11,23259,1
3,16421,1
3,2806,0
9,7157,0
11,20844,1
9,17887,1
7,6458,0
3,7900,1
12,9621,0
5,9099,1
3,6100,1
10,8642,0
12,24154,1
7,22615,1
10,19920,1
14,11493,0
4,15135,1
3,3610,0
14,5385,0
3,8159,1
14,22317,1
2,2723,0
4,17966,1
8,23246,1
13,1291,0
6,24790,1
13,21975,1
6,8079,0
10,20860,1
14,12131,0
9,8006,0
10,8521,0
13,10919,0
12,12006,0
8,10938,0
11,21554,1
10,14248,0
12,13253,0
12,7979,0
9,3193,0
10,6446,0
3,20851,1
8,6245,0
7,17453,1
12,22530,1
8,18009,1
4,21544,1
11,6021,0
3,16535,1
11,4135,0
12,19167,1
11,11697,0
10,8518,0
10,12550,0
11,13879,0
11,1619,0
13,12162,0
8,5646,0
7,23123,1
7,8453,0
12,12482,0
9,23632,1
5,12058,1
5,3024,0
4,963,0
7,19511,1
7,21835,1
4,12399,1
9,17915,1
8,15600,1
13,4845,0
5,6811,0
11,5876,0
6,23931,1
13,7989,0
3,15431,1
7,24040,1
3,20587,1
12,12805,0
4,10493,1
4,11284,1
5,10419,1
12,23203,1
14,15889,0
10,21930,1
8,9088,0
10,22467,1
8,7478,0
3,16416,1
7,4588,0
5,14540,1
11,13024,0
12,2078,0
9,20390,1
7,7201,0
13,15034,0
10,7665,0
7,8886,0
2,4675,1
11,20990,1
10,22100,1
3,8179,1
11,4866,0
2,1877,0
3,12195,1
11,20782,1
13,20919,1
7,3718,0
7,21538,1
14,24214,1
2,745,0
8,13008,1
10,2587,0
3,7868,1
3,20069,1
14,12839,0
12,10227,0
8,17497,1
2,19710,1
11,13818,0
8,7079,0
2,8298,1
10,15873,1
4,7844,1
12,19106,1
8,1981,0
12,4292,0
12,3140,0
8,7904,0
5,8694,1
11,11182,0
6,23967,1
4,12924,1
4,24627,1
11,18207,1
7,7467,0
3,13971,1
9,3029,0
13,3578,0
12,2473,0
11,11590,0
2,14649,1
3,22672,1
3,1886,0
7,14449,1
10,7114,0
10,8917,0
6,20437,1
3,5870,1
11,1064,0
13,7356,0
14,9083,0
3,17003,1
9,8309,0
10,8456,0
14,9197,0
2,11310,1
12,24787,1
13,14530,0
6,21530,1
2,10047,1
5,23739,1
11,19772,1
14,14493,0
4,23999,1
4,4645,0
6,14706,1
11,11173,0
11,18160,1
13,4741,0
3,7851,1
10,12960,0
8,1524,0
12,17165,0
11,18052,1
14,14716,0
6,16361,1
2,4354,1
11,22560,1
12,22961,1
8,11124,0
5,2915,0
2,13741,1
11,13225,0
7,13285,1
2,5288,1
14,6111,0
8,19939,1
12,23025,1
9,22896,1
2,17428,1
3,17198,1
6,20065,1
14,17638,0
12,19147,1
9,7500,0
3,22469,1
10,14370,0
4,24646,1
6,11791,1
14,4923,0
4,2762,0
14,18246,0
8,1145,0
14,6454,0
12,21513,1
2,21305,1
12,15691,0
14,1589,0
9,2422,0
7,15736,1
11,8478,0
3,24258,1
12,5101,0
12,5045,0
12,4649,0
8,5293,0
2,1883,0
7,23751,1
6,9545,1
3,14205,1
12,4965,0
11,22163,1
2,17576,1
3,1385,0
11,16941,1
9,10455,0
4,8445,1
7,15261,1
5,3566,0
10,13099,0
13,14416,0
3,13344,1
14,4098,0
9,3621,0
4,2194,0
11,8863,0
13,18403,0
12,21422,1
11,4131,0
12,1710,0
9,13091,1
11,3369,0
13,2639,0
7,21086,1
12,1333,0
8,10386,0
4,6353,1
6,23300,1
12,21439,1
2,18405,1
2,1661,0
5,16406,1
11,18850,1
13,3662,0
5,13055,1
13,6288,0
2,16681,1
14,10744,0
8,7053,0
3,8261,1
13,5782,0
11,9995,0
6,737,0
2,22542,1
13,4448,0
8,8310,0
10,18361,1
10,15392,1
6,14593,1
12,21941,1
8,21762,1
9,2140,0
6,20854,1
3,7695,1
3,6616,1
10,16409,1
4,24770,1
10,17160,1
7,24031,1
3,18695,1
10,14726,1
3,4653,1
8,4629,0
12,9775,0
5,5877,0
7,10241,1
2,1712,0
8,19331,1
7,7936,0
6,24974,1
8,21757,1
7,12597,1
8,23262,1
13,19058,1
4,21349,1
12,709,0
13,22745,1
7,3161,0
9,4211,0
6,17468,1
2,18405,1
5,13258,1
7,9710,0
2,8246,1
14,11187,0
10,15595,1
8,18446,1
12,13026,0
3,12110,1
12,862,0
10,790,0
11,3753,0
14,11180,0
2,7570,1
3,15496,1
5,1266,0
5,13400,1
9,16680,1
13,17023,0
4,23320,1
8,3760,0
10,23957,1
8,22424,1
4,20710,1
10,714,0
11,4446,0
13,17865,0
7,10829,1
3,22739,1
12,20440,1
4,16802,1
7,11347,1
14,7029,0
10,18847,1
10,13992,0
7,21151,1
14,7050,0
12,4368,0
9,17449,1
5,3877,0
2,9832,1
2,19267,1
9,15893,1
10,12364,0
4,20646,1
11,11733,0
2,2268,0
13,9967,0
14,20003,0
14,4126,0
13,12432,0
14,22679,1
10,14779,1
10,19976,1
14,23025,1
13,2148,0
9,4429,0
5,7977,1
6,11056,1
11,16057,1
7,24292,1
8,19390,1
14,14186,0
2,22570,1
4,24746,1
